index,from_station_code,to_station_code,count,stations
71896,小手指,西国立,11,"['秋津', '府中本町']"
71897,小手指,西国立,41,"['秋津', '西国分寺', '立川']"
71898,多摩センター,西国立,12,['立川南']
71899,砂川七番,西国立,8,['立川南']
71900,玉川上水,西国立,13,['立川北']
71901,上北台,西国立,8,['立川北']
71904,赤羽,東所沢,144,['武蔵浦和']
71905,与野本町,東所沢,933,['武蔵浦和']
71906,調布,東所沢,130,"['府中', '分倍河原', '府中本町']"
71907,飛田給,東所沢,11,['府中']
71908,入曽,東所沢,108,"['所沢', '秋津']"
71909,入間市,東所沢,16,['秋津']
71910,せんげん台,東所沢,21,['新越谷']
71911,春日部,東所沢,19,['新越谷']
71912,岩槻,東所沢,637,"['大宮', '南浦和']"
71913,下赤塚,東所沢,44,['朝霞台']
71914,成増,東所沢,42,['朝霞台']
71915,和光市,東所沢,18,['朝霞台']
71916,鶴瀬,東所沢,31,['朝霞台']
71917,上福岡,東所沢,17,['朝霞台']
71918,鶴ヶ島,東所沢,20,['朝霞台']
71919,鎌ヶ谷大仏,東所沢,35,['八柱']
71920,千葉ニュータウン中央,東所沢,12,['東松戸']
71921,東宮原,東所沢,18,"['大宮', '武蔵浦和']"
71926,西八王子,町田,103,['八王子']
71934,根岸,町田,28,"['桜木町', '東神奈川']"
71935,磯子,町田,32,['東神奈川']
71936,洋光台,町田,63,"['桜木町', '東神奈川']"
71937,尻手,町田,250,"['川崎', '東神奈川']"
71938,東神奈川,町田,32,[]
71939,菊名,町田,477,[]
71940,鴨居,町田,171,[]
71943,十日市場,町田,102,[]
71945,長津田,町田,384,[]
71946,成瀬,町田,862,[]
71947,古淵,町田,276,[]
71951,矢部,町田,371,[]
71956,相原,町田,256,[]
71959,八王子みなみ野,町田,746,[]
71960,片倉,町田,18,[]
71963,保土ヶ谷,町田,33,"['横浜', '東神奈川']"
71964,東戸塚,町田,45,"['横浜', '東神奈川']"
71965,寒川,町田,10,['橋本']
71966,原当麻,町田,111,['橋本']
71967,番田,町田,84,['橋本']
71968,南橋本,町田,111,['橋本']
71969,羽村,町田,24,"['拝島', '八王子']"
71970,片倉町,町田,56,['新横浜']
71971,東山田,町田,431,['中山']
71972,北山田,町田,24,['中山']
71973,センター北,町田,108,['中山']
71974,八丁畷,町田,96,['仲木戸']
71975,上大岡,町田,140,"['横浜', '東神奈川']"
71976,能見台,町田,68,"['横浜', '東神奈川']"
71977,金沢文庫,町田,8,"['横浜', '東神奈川']"
71978,大鳥居,町田,46,"['京急蒲田', '仲木戸']"
71979,仙川,町田,16,"['調布', '橋本']"
71980,高幡不動,町田,61,['京王八王子']
71982,長沼,町田,20,"['北野', '京王八王子']"
71983,南大沢,町田,165,['橋本']
71984,多摩境,町田,339,['橋本']
71985,田園調布,町田,32,['菊名']
71986,新丸子,町田,47,['菊名']
71987,元住吉,町田,64,['菊名']
71988,池上,町田,18,"['蒲田', '東神奈川']"
71989,池上,町田,212,"['旗の台', '溝の口', '長津田']"
71990,荏原町,町田,25,"['二子玉川', '長津田']"
71991,上野毛,町田,44,"['二子玉川', '長津田']"
71992,桜新町,町田,70,['長津田']
71993,用賀,町田,20,['長津田']
71996,宮崎台,町田,41,['長津田']
71997,宮前平,町田,30,['長津田']
71999,あざみ野,町田,88,['長津田']
72001,江田,町田,40,['長津田']
72003,青葉台,町田,174,['長津田']
72005,つくし野,町田,23,['長津田']
72006,南町田,町田,23,['長津田']
72007,西武立川,町田,124,"['拝島', '八王子']"
72008,西横浜,町田,11,"['横浜', '東神奈川']"
72009,星川,町田,59,"['横浜', '東神奈川']"
72011,西国分寺,拝島,53,['立川']
72012,豊田,拝島,210,['立川']
72013,武蔵溝ノ口,拝島,92,['立川']
72014,小作,拝島,84,[]
72015,調布,拝島,16,"['分倍河原', '立川']"
72016,鶴瀬,拝島,244,"['朝霞台', '西国分寺', '立川']"
72017,武蔵小金井,方南町,253,"['荻窪', '中野坂上']"
72018,蓮田,方南町,43,"['大宮', '新宿', '中野坂上']"
72019,川口,方南町,432,"['赤羽', '新宿', '中野坂上']"
72021,新小岩,方南町,171,"['四ッ谷', '中野坂上']"
72022,千葉,方南町,42,"['東京', '中野坂上']"
72023,吉川,方南町,19,"['武蔵浦和', '新宿', '中野坂上']"
72024,武蔵浦和,方南町,45,"['新宿', '中野坂上']"
72025,新浦安,方南町,255,"['八丁堀', '銀座', '中野坂上']"
72026,志村坂上,方南町,24,"['巣鴨', '新宿', '中野坂上']"
72027,一之江,方南町,27,"['新宿三丁目', '中野坂上']"
72028,浦安,方南町,30,"['大手町', '中野坂上']"
72029,和光市,方南町,161,"['新宿三丁目', '中野坂上']"
72030,地下鉄成増,方南町,24,"['新宿三丁目', '中野坂上']"
72031,狛江,方南町,26,"['新宿', '中野坂上']"
72032,新百合ヶ丘,方南町,143,"['新宿', '中野坂上']"
72033,町田,方南町,33,"['新宿', '中野坂上']"
72034,相模大野,方南町,12,"['新宿', '中野坂上']"
72035,千歳烏山,方南町,165,"['新宿', '中野坂上']"
72036,京王稲田堤,方南町,30,"['調布', '新宿', '中野坂上']"
72037,武蔵小山,方南町,10,"['目黒', '新宿', '中野坂上']"
72038,大岡山,方南町,52,"['目黒', '新宿', '中野坂上']"
72039,青葉台,方南町,26,"['渋谷', '新宿三丁目', '中野坂上']"
72040,田無,方南町,16,"['西武新宿', '中野坂上']"
72041,狭山市,方南町,210,"['西武新宿', '中野坂上']"
72042,新田,方南町,83,"['北千住', '銀座', '中野坂上']"
72043,小室,方南町,68,"['京成高砂', '青砥', '押上', '東日本橋', '新宿三丁目', '中野坂上']"
72044,武蔵小金井,町屋,76,['御茶ノ水']
72046,豊田,町屋,22,['御茶ノ水']
72047,上野原,町屋,27,['御茶ノ水']
72048,さいたま新都心,町屋,11,['西日暮里']
72050,新小岩,町屋,67,['御茶ノ水']
72051,中野島,町屋,45,"['登戸', '代々木上原']"
72052,東戸塚,町屋,13,['東京']
72053,原当麻,町屋,41,"['橋本', '調布', '新宿', '小川町']"
72054,新高島平,町屋,15,"['巣鴨', '西日暮里']"
72055,瑞江,町屋,60,['小川町']
72056,森下,町屋,30,['小川町']
72057,西新宿五丁目,町屋,74,"['新宿', '小川町']"
72058,江北,町屋,23,['西日暮里']
72059,舎人,町屋,56,['西日暮里']
72060,蒔田,町屋,15,"['横浜', '新橋', '西日暮里']"
72061,綾瀬,町屋,161,[]
72062,要町,町屋,34,"['池袋', '西日暮里']"
72063,江戸川橋,町屋,27,"['池袋', '西日暮里']"
72064,豊洲,町屋,24,"['有楽町', '大手町']"
72065,和光市,町屋,80,"['池袋', '西日暮里']"
72066,鶴川,町屋,29,['代々木上原']
72067,府中,町屋,69,"['新宿', '国会議事堂前']"
72068,京王多摩川,町屋,248,"['調布', '新宿', '西日暮里']"
72069,南大沢,町屋,17,"['30399', '99999']"
72070,ひばりヶ丘,町屋,22,"['池袋', '西日暮里']"
72071,所沢,町屋,9,"['池袋', '西日暮里']"
72072,鷹の台,町屋,16,"['国分寺', '御茶ノ水']"
72073,竹ノ塚,町屋,42,['北千住']
72074,新越谷,町屋,37,['北千住']
72075,せんげん台,町屋,122,['北千住']
72077,清水公園,町屋,142,"['流山おおたかの森', '北千住']"
72078,柳瀬川,町屋,34,"['池袋', '西日暮里']"
72079,鶴瀬,町屋,13,"['池袋', '西日暮里']"
72080,八千代緑が丘,町屋,12,"['西船橋', '御茶ノ水']"
72081,六町,町屋,26,['北千住']
72082,八潮,町屋,204,['北千住']
72083,流山セントラルパーク,町屋,11,['北千住']
72084,流山おおたかの森,町屋,189,['北千住']
72086,柏の葉キャンパス,町屋,72,['北千住']
72087,守谷,町屋,44,['北千住']
72088,武蔵小金井,代々木八幡,218,['新宿']
72089,矢向,代々木八幡,35,['登戸']
72090,矢川,代々木八幡,13,['登戸']
72091,成瀬,代々木八幡,191,['町田']
72092,戸田公園,代々木八幡,36,['新宿']
72093,一之江,代々木八幡,15,['新宿']
72094,新高円寺,代々木八幡,35,['新宿']
72095,千歳船橋,代々木八幡,40,[]
72096,狛江,代々木八幡,21,[]
72097,向ヶ丘遊園,代々木八幡,51,[]
72098,新百合ヶ丘,代々木八幡,13,[]
72101,相模大野,代々木八幡,11,[]
72102,相武台前,代々木八幡,12,[]
72103,本厚木,代々木八幡,18,[]
72104,中央林間,代々木八幡,14,['相模大野']
72105,八幡山,代々木八幡,21,['新宿']
72106,府中,代々木八幡,52,['新宿']
72107,明大前,代々木八幡,20,['下北沢']
72108,上石神井,代々木八幡,12,['西武新宿']
72109,花小金井,代々木八幡,27,['西武新宿']
72110,武蔵藤沢,代々木八幡,40,"['池袋', '新宿']"
72111,恋ヶ窪,代々木八幡,72,"['国分寺', '新宿']"
72112,武蔵小金井,玉川学園前,202,"['吉祥寺', '下北沢']"
72113,王子,玉川学園前,38,"['田端', '新宿', '新百合ヶ丘']"
72114,横浜,玉川学園前,59,"['東神奈川', '町田']"
72115,佐貫,玉川学園前,166,"['日暮里', '新宿', '新百合ヶ丘']"
72116,駒込,玉川学園前,48,"['新宿', '新百合ヶ丘']"
72118,武蔵溝ノ口,玉川学園前,309,"['登戸', '新百合ヶ丘']"
72119,新座,玉川学園前,141,"['府中本町', '登戸']"
72120,三郷,玉川学園前,50,"['新松戸', '綾瀬', '代々木上原']"
72122,長津田,玉川学園前,258,['町田']
72124,東戸塚,玉川学園前,684,"['横浜', '東神奈川', '町田']"
72126,東青梅,玉川学園前,258,"['立川', '登戸', '新百合ヶ丘']"
72127,行田,玉川学園前,199,"['大宮', '新宿', '新百合ヶ丘']"
72128,蓮根,玉川学園前,21,"['巣鴨', '新宿']"
72129,神保町,玉川学園前,209,"['新宿', '新百合ヶ丘']"
72130,両国,玉川学園前,317,['新宿西口']
72131,滝野川一丁目,玉川学園前,26,"['大塚駅前', '新宿']"
72132,片倉町,玉川学園前,78,"['新横浜', '町田']"
72133,舞岡,玉川学園前,139,"['湘南台', '相模大野', '町田']"
72134,月島,玉川学園前,42,"['有楽町', '代々木上原', '新百合ヶ丘']"
72135,能見台,玉川学園前,241,"['上大岡', '湘南台', '相模大野']"
72136,三崎口,玉川学園前,120,"['堀ノ内', '横浜', '大和', '相模大野']"
72137,成城学園前,玉川学園前,14,['新百合ヶ丘']
72143,小田急相模原,玉川学園前,77,[]
72144,海老名,玉川学園前,41,[]
72146,愛甲石田,玉川学園前,11,['海老名']
72147,伊勢原,玉川学園前,10,[]
72148,秦野,玉川学園前,255,['町田']
72151,藤沢,玉川学園前,509,['相模大野']
72153,多磨霊園,玉川学園前,23,"['分倍河原', '登戸']"
72154,浜田山,玉川学園前,38,['下北沢']
72155,日吉,玉川学園前,23,"['菊名', '町田']"
72156,あざみ野,玉川学園前,30,"['長津田', '町田']"
72157,田奈,玉川学園前,27,"['中央林間', '相模大野']"
72158,西武柳沢,玉川学園前,10,['西武新宿']
72159,北越谷,玉川学園前,415,"['越谷', '北千住', '代々木上原', '新百合ヶ丘']"
72160,下板橋,玉川学園前,13,"['池袋', '新宿']"
72161,高坂,玉川学園前,218,"['池袋', '新宿', '新百合ヶ丘']"
72162,かしわ台,玉川学園前,58,['海老名']
72163,高幡不動,玉川学園前,175,"['多摩センター', '新百合ヶ丘']"
72164,元町・中華街,玉川学園前,236,"['横浜', '東神奈川', '町田']"
72165,守谷,玉川学園前,116,"['秋葉原', '御茶ノ水', '新宿', '新百合ヶ丘']"
72166,武蔵小金井,芦花公園,60,"['吉祥寺', '明大前']"
72167,矢部,芦花公園,17,"['橋本', '調布', '千歳烏山']"
72169,つつじヶ丘,芦花公園,40,[]
72172,聖蹟桜ヶ丘,芦花公園,21,[]
72173,若林,芦花公園,28,['下高井戸']
72174,武蔵小金井,稲城,26,"['西国分寺', '府中本町', '稲田堤']"
72175,久地,稲城,43,['稲田堤']
72176,岡部,稲城,19,"['大宮', '新宿', '調布']"
72177,十条,稲城,39,"['新宿', '調布']"
72181,京王多摩川,稲城,22,[]
72182,京王稲田堤,稲城,190,[]
72187,京王堀之内,稲城,28,[]
72188,緑が丘,稲城,45,"['溝の口', '稲田堤']"
72190,国立,三鷹台,121,['吉祥寺']
72191,亀有,三鷹台,82,"['綾瀬', '新御茶ノ水', '吉祥寺']"
72192,亀有,三鷹台,31,"['綾瀬', '表参道', '渋谷']"
72195,鶯谷,三鷹台,225,"['神田', '吉祥寺']"
72196,新秋津,三鷹台,58,"['西国分寺', '吉祥寺']"
72197,新百合ヶ丘,三鷹台,209,"['登戸', '下北沢']"
72198,長沼,三鷹台,21,"['明大前', '富士見ヶ丘']"
72199,綱島,三鷹台,69,['渋谷']
72200,駒沢大学,三鷹台,29,['渋谷']
72201,桜新町,三鷹台,22,['渋谷']
72202,所沢,三鷹台,17,"['東村山', '国分寺', '吉祥寺']"
72203,青梅街道,三鷹台,167,"['国分寺', '吉祥寺']"
72204,武蔵小金井,松陰神社前,27,"['吉祥寺', '明大前', '下高井戸']"
72205,大井町,松陰神社前,30,"['品川', '渋谷', '三軒茶屋']"
72206,大森,松陰神社前,143,"['品川', '渋谷', '三軒茶屋']"
72208,成瀬,松陰神社前,19,"['長津田', '三軒茶屋']"
72209,河辺,松陰神社前,226,"['拝島', '八王子', '調布', '下高井戸']"
72210,大網,松陰神社前,341,"['千葉', '錦糸町', '渋谷', '三軒茶屋']"
72211,センター北,松陰神社前,192,"['あざみ野', '三軒茶屋']"
72212,伊勢佐木長者町,松陰神社前,142,"['横浜', '渋谷', '三軒茶屋']"
72213,人形町,松陰神社前,20,"['銀座', '表参道', '渋谷', '三軒茶屋']"
72214,白金高輪,松陰神社前,19,"['永田町', '渋谷', '三軒茶屋']"
72215,京急蒲田,松陰神社前,27,"['品川', '渋谷', '三軒茶屋']"
72216,成城学園前,松陰神社前,23,['豪徳寺']
72217,町田,松陰神社前,15,['豪徳寺']
72218,相模大野,松陰神社前,14,['豪徳寺']
72219,藤沢,松陰神社前,31,"['相模大野', '下北沢', '豪徳寺']"
72220,笹塚,松陰神社前,11,['下高井戸']
72222,仙川,松陰神社前,163,"['桜上水', '下高井戸']"
72223,稲城,松陰神社前,17,"['調布', '桜上水', '下高井戸']"
72224,高井戸,松陰神社前,10,"['明大前', '下高井戸']"
72225,三鷹台,松陰神社前,29,"['明大前', '下高井戸']"
72226,妙蓮寺,松陰神社前,20,"['渋谷', '三軒茶屋']"
72227,大井町,松陰神社前,409,"['二子玉川', '三軒茶屋']"
72228,戸越公園,松陰神社前,150,"['二子玉川', '三軒茶屋']"
72229,三軒茶屋,松陰神社前,355,[]
72231,溝の口,松陰神社前,53,['三軒茶屋']
72233,あざみ野,松陰神社前,17,['三軒茶屋']
72234,青葉台,松陰神社前,20,['三軒茶屋']
72235,長津田,松陰神社前,17,['三軒茶屋']
72236,矢口渡,松陰神社前,50,"['多摩川', '自由が丘', '二子玉川', '三軒茶屋']"
72237,東武動物公園,松陰神社前,14,"['北千住', '表参道', '渋谷', '三軒茶屋']"
72238,ふじみ野,松陰神社前,50,"['和光市', '渋谷', '三軒茶屋']"
72239,船橋競馬場,松陰神社前,190,"['京成八幡', '新宿', '下高井戸']"
72240,ユーカリが丘,松陰神社前,17,"['京成船橋', '新宿', '下高井戸']"
72241,八千代中央,松陰神社前,20,"['西船橋', '九段下', '渋谷', '三軒茶屋']"
72242,武蔵小金井,愛宕,317,"['西国分寺', '南越谷', '春日部']"
72243,松戸,愛宕,58,['柏']
72244,新八柱,愛宕,44,"['南流山', '流山おおたかの森']"
72245,市川大野,愛宕,93,"['新松戸', '柏']"
72246,上尾,愛宕,74,['大宮']
72247,東松原,愛宕,42,"['下北沢', '代々木上原', '北千住', '流山おおたかの森']"
72248,新越谷,愛宕,538,['春日部']
72249,せんげん台,愛宕,188,['春日部']
72250,大宮,愛宕,55,[]
72251,実籾,愛宕,19,['京成船橋']
72252,伊奈中央,愛宕,16,['大宮']
72253,武蔵小金井,松が谷,4,['立川']
72254,日野,松が谷,6,['立川']
72255,武蔵五日市,松が谷,4,"['拝島', '立川']"
72256,北野,松が谷,8,['高幡不動']
72257,元加治,松が谷,6,"['秋津', '西国分寺', '立川']"
72258,萩山,松が谷,38,['玉川上水']
72259,西武立川,松が谷,231,['玉川上水']
72260,武蔵小金井,八千代緑が丘,105,"['中野', '西船橋']"
72261,北松戸,八千代緑が丘,287,"['新松戸', '西船橋']"
72262,我孫子,八千代緑が丘,231,"['新松戸', '西船橋']"
72264,新小岩,八千代緑が丘,180,['西船橋']
72265,姉ヶ崎,八千代緑が丘,27,"['千葉', '津田沼', '北習志野']"
72266,東大島,八千代緑が丘,22,"['本八幡', '西船橋']"
72267,京急蒲田,八千代緑が丘,80,"['泉岳寺', '日本橋', '西船橋']"
72268,上大岡,八千代緑が丘,12,"['泉岳寺', '日本橋', '西船橋']"
72269,橋本,八千代緑が丘,20,"['調布', '明大前', '渋谷', '日本橋', '西船橋']"
72270,矢口渡,八千代緑が丘,17,"['蒲田', '新橋', '日本橋', '西船橋']"
72271,柏,八千代緑が丘,257,"['新鎌ヶ谷', '北習志野']"
72272,馬込沢,八千代緑が丘,52,"['新鎌ヶ谷', '北習志野']"
72273,東武練馬,八千代緑が丘,18,"['池袋', '大手町', '西船橋']"
72274,実籾,八千代緑が丘,17,['勝田台']
72275,八千代台,八千代緑が丘,32,['勝田台']
72276,志津,八千代緑が丘,47,['勝田台']
72277,ユーカリが丘,八千代緑が丘,14,['勝田台']
72278,京成佐倉,八千代緑が丘,125,['勝田台']
72279,新津田沼,八千代緑が丘,337,['北習志野']
72280,新鎌ヶ谷,八千代緑が丘,183,['北習志野']
72281,五香,八千代緑が丘,73,['北習志野']
72282,松戸,八千代緑が丘,14,['北習志野']
72283,矢切,八千代緑が丘,119,"['東松戸', '西船橋']"
72284,北習志野,八千代緑が丘,142,[]
72285,東葉勝田台,八千代緑が丘,493,[]
72286,武蔵小金井,羽田空港国際線ビル,15,"['東京', '浜松町']"
72287,大宮,羽田空港国際線ビル,39,"['新橋', '浜松町']"
72288,東十条,羽田空港国際線ビル,69,['浜松町']
72289,南千住,羽田空港国際線ビル,49,"['日暮里', '浜松町']"
72290,取手,羽田空港国際線ビル,9,"['上野', '浜松町']"
72291,新浦安,羽田空港国際線ビル,15,"['東京', '浜松町']"
72292,新浦安,羽田空港国際線ビル,13,"['新木場', '天王洲アイル']"
72293,赤羽,羽田空港国際線ビル,479,"['新橋', '浜松町']"
72294,笹塚,羽田空港国際線ビル,23,"['新宿', '大門']"
72295,聖蹟桜ヶ丘,羽田空港国際線ビル,152,"['新宿', '浜松町']"
72296,増尾,羽田空港国際線ビル,30,"['柏', '日暮里', '浜松町']"
72297,公津の杜,羽田空港国際線ビル,19,"['京成上野', '浜松町']"
72298,動物公園,羽田空港国際線ビル,11,"['都賀', '東京', '浜松町']"
72299,国分寺,浦和,18,"['西国分寺', '南浦和']"
72300,八王子,浦和,11,"['西国分寺', '南浦和']"
72304,与野,浦和,468,[]
72305,北浦和,浦和,377,[]
72308,西川口,浦和,381,[]
72310,我孫子,浦和,22,"['新松戸', '南浦和']"
72311,府中本町,浦和,87,['南浦和']
72312,新小平,浦和,227,['南浦和']
72313,新秋津,浦和,13,['南浦和']
72314,東所沢,浦和,41,['南浦和']
72315,北朝霞,浦和,62,['南浦和']
72316,東浦和,浦和,206,['南浦和']
72317,東川口,浦和,288,['南浦和']
72318,南越谷,浦和,386,['南浦和']
72320,吉川,浦和,105,['南浦和']
72322,新三郷,浦和,195,['南浦和']
72323,三郷,浦和,63,['南浦和']
72324,牛浜,浦和,2,"['立川', '西国分寺', '南浦和']"
72325,日進,浦和,82,['大宮']
72326,川越,浦和,171,['大宮']
72328,的場,浦和,86,"['川越', '大宮']"
72329,高野,浦和,51,['西日暮里']
72330,江北,浦和,47,['西日暮里']
72331,西新井大師西,浦和,177,['日暮里']
72332,西ヶ原四丁目,浦和,51,['王子駅前']
72333,茗荷谷,浦和,56,"['後楽園', '王子']"
72334,調布,浦和,16,"['新宿', '赤羽']"
72335,東村山,浦和,9,"['所沢', '秋津', '南浦和']"
72336,新所沢,浦和,31,"['所沢', '秋津', '南浦和']"
72338,狭山市,浦和,73,"['所沢', '秋津', '南浦和']"
72339,石神井公園,浦和,39,"['池袋', '赤羽']"
72340,大泉学園,浦和,18,"['池袋', '大崎', '大井町']"
72341,東久留米,浦和,28,"['池袋', '赤羽']"
72342,東久留米,浦和,13,"['秋津', '南浦和']"
72343,所沢,浦和,57,"['秋津', '南浦和']"
72345,西所沢,浦和,17,"['秋津', '南浦和']"
72346,狭山ヶ丘,浦和,19,"['秋津', '南浦和']"
72347,武蔵藤沢,浦和,19,"['秋津', '南浦和']"
72348,武蔵藤沢,浦和,73,"['小手指', '秋津', '南浦和']"
72349,入間市,浦和,13,"['秋津', '南浦和']"
72350,元加治,浦和,80,"['秋津', '南浦和']"
72351,武蔵大和,浦和,16,"['国分寺', '西国分寺', '南浦和']"
72352,下山口,浦和,16,"['西所沢', '秋津', '南浦和']"
72353,新田,浦和,21,"['新越谷', '南浦和']"
72354,北越谷,浦和,88,"['新越谷', '南浦和']"
72355,大袋,浦和,18,"['新越谷', '南浦和']"
72356,せんげん台,浦和,151,"['新越谷', '南浦和']"
72358,武里,浦和,294,"['せんげん台', '新越谷', '南浦和']"
72359,一ノ割,浦和,94,"['新越谷', '南浦和']"
72360,一ノ割,浦和,11,"['春日部', '大宮']"
72361,一ノ割,浦和,46,"['せんげん台', '新越谷', '南浦和']"
72362,幸手,浦和,313,"['東武動物公園', '春日部', '大宮']"
72363,大宮公園,浦和,210,['大宮']
72366,七里,浦和,76,['大宮']
72369,東岩槻,浦和,46,['大宮']
72370,豊春,浦和,499,['大宮']
72371,春日部,浦和,289,['大宮']
72372,藤の牛島,浦和,12,['大宮']
72373,川間,浦和,273,['大宮']
72374,江戸川台,浦和,26,"['流山おおたかの森', '南流山', '南浦和']"
72375,新柏,浦和,62,"['柏', '新松戸', '南浦和']"
72376,鎌ヶ谷,浦和,11,"['新鎌ヶ谷', '八柱', '南浦和']"
72377,成増,浦和,163,"['朝霞台', '南浦和']"
72378,和光市,浦和,26,"['朝霞台', '南浦和']"
72379,みずほ台,浦和,13,"['朝霞台', '南浦和']"
72380,鶴瀬,浦和,49,"['朝霞台', '南浦和']"
72381,ふじみ野,浦和,190,"['朝霞台', '南浦和']"
72382,上福岡,浦和,68,"['朝霞台', '南浦和']"
72384,鶴ヶ島,浦和,235,"['朝霞台', '南浦和']"
72385,鶴ヶ島,浦和,489,"['川越', '大宮']"
72387,北坂戸,浦和,130,"['朝霞台', '南浦和']"
72388,東松山,浦和,454,"['朝霞台', '南浦和']"
72389,東松山,浦和,27,"['川越', '大宮']"
72390,森林公園,浦和,90,"['朝霞台', '南浦和']"
72391,小川町,浦和,21,"['朝霞台', '南浦和']"
72392,八広,浦和,13,"['青砥', '日暮里']"
72393,五香,浦和,162,"['八柱', '南浦和']"
72394,みのり台,浦和,25,"['八柱', '南浦和']"
72395,松戸新田,浦和,68,"['八柱', '南浦和']"
72396,千葉ニュータウン中央,浦和,37,"['東松戸', '南浦和']"
72397,新井宿,浦和,674,"['東川口', '南浦和']"
72398,戸塚安行,浦和,503,"['東川口', '南浦和']"
72399,浦和美園,浦和,38,"['東川口', '南浦和']"
72400,流山セントラルパーク,浦和,49,"['南流山', '南浦和']"
72401,みらい平,浦和,47,"['南流山', '南浦和']"
72402,加茂宮,浦和,59,['大宮']
72403,原市,浦和,38,['大宮']
72404,志久,浦和,30,['大宮']
72405,国分寺,御茶ノ水,13,['三鷹']
72406,国立,御茶ノ水,13,['三鷹']
72407,浦和,御茶ノ水,203,"['上野', '秋葉原']"
72409,さいたま新都心,御茶ノ水,121,"['上野', '秋葉原']"
72410,大宮,御茶ノ水,128,"['上野', '秋葉原']"
72411,土呂,御茶ノ水,35,"['上野', '秋葉原']"
72413,東大宮,御茶ノ水,28,"['上野', '秋葉原']"
72414,白岡,御茶ノ水,10,"['上野', '秋葉原']"
72415,東鷲宮,御茶ノ水,64,"['上野', '秋葉原']"
72416,野木,御茶ノ水,19,"['上野', '秋葉原']"
72418,大宮,御茶ノ水,72,['秋葉原']
72419,与野,御茶ノ水,17,['秋葉原']
72420,北浦和,御茶ノ水,101,['秋葉原']
72421,北浦和,御茶ノ水,24,"['浦和', '上野', '秋葉原']"
72423,浦和,御茶ノ水,213,['秋葉原']
72425,南浦和,御茶ノ水,346,['秋葉原']
72426,西川口,御茶ノ水,70,['秋葉原']
72428,川口,御茶ノ水,296,['秋葉原']
72429,川口,御茶ノ水,64,"['田端', '秋葉原']"
72430,東十条,御茶ノ水,133,['秋葉原']
72431,王子,御茶ノ水,637,['秋葉原']
72432,王子,御茶ノ水,48,"['田端', '秋葉原']"
72433,上中里,御茶ノ水,19,['秋葉原']
72434,上野,御茶ノ水,212,['秋葉原']
72435,大井町,御茶ノ水,57,['秋葉原']
72436,三河島,御茶ノ水,26,"['日暮里', '秋葉原']"
72437,松戸,御茶ノ水,12,"['日暮里', '秋葉原']"
72438,柏,御茶ノ水,9,"['上野', '秋葉原']"
72439,柏,御茶ノ水,25,"['日暮里', '秋葉原']"
72440,取手,御茶ノ水,18,"['上野', '秋葉原']"
72441,牛久,御茶ノ水,14,"['上野', '秋葉原']"
72442,荒川沖,御茶ノ水,21,"['上野', '秋葉原']"
72443,石岡,御茶ノ水,139,"['上野', '秋葉原']"
72444,北柏,御茶ノ水,183,"['柏', '上野', '秋葉原']"
72445,千葉,御茶ノ水,358,[]
72446,稲毛,御茶ノ水,350,[]
72447,新検見川,御茶ノ水,146,[]
72448,新検見川,御茶ノ水,43,['津田沼']
72449,幕張,御茶ノ水,197,[]
72450,津田沼,御茶ノ水,134,[]
72451,津田沼,御茶ノ水,11,['西船橋']
72452,津田沼,御茶ノ水,73,['錦糸町']
72453,東船橋,御茶ノ水,50,[]
72454,船橋,御茶ノ水,90,[]
72455,西船橋,御茶ノ水,595,[]
72456,下総中山,御茶ノ水,185,[]
72457,本八幡,御茶ノ水,653,[]
72459,小岩,御茶ノ水,1156,[]
72460,新小岩,御茶ノ水,1607,[]
72461,平井,御茶ノ水,279,[]
72462,亀戸,御茶ノ水,870,[]
72464,両国,御茶ノ水,86,[]
72465,浅草橋,御茶ノ水,29,[]
72468,千駄ヶ谷,御茶ノ水,22,[]
72470,大久保,御茶ノ水,308,[]
72474,高円寺,御茶ノ水,255,"['中野', '千駄ヶ谷']"
72478,西荻窪,御茶ノ水,23,['中野']
72481,市川,御茶ノ水,19,['錦糸町']
72482,船橋,御茶ノ水,34,['錦糸町']
72484,稲毛,御茶ノ水,50,['錦糸町']
72485,渋谷,御茶ノ水,16,['代々木']
72486,駒込,御茶ノ水,179,['秋葉原']
72487,西日暮里,御茶ノ水,23,['秋葉原']
72488,日暮里,御茶ノ水,26,['秋葉原']
72489,鶯谷,御茶ノ水,80,['秋葉原']
72490,東所沢,御茶ノ水,28,"['南浦和', '秋葉原']"
72491,南越谷,御茶ノ水,59,"['武蔵浦和', '新宿']"
72492,新三郷,御茶ノ水,14,"['新松戸', '松戸', '日暮里', '秋葉原']"
72493,小机,御茶ノ水,33,"['東神奈川', '秋葉原']"
72494,拝島,御茶ノ水,20,"['立川', '三鷹']"
72498,宮原,御茶ノ水,28,"['上野', '秋葉原']"
72499,上尾,御茶ノ水,98,"['上野', '秋葉原']"
72501,北上尾,御茶ノ水,51,"['上野', '秋葉原']"
72502,桶川,御茶ノ水,35,"['上野', '秋葉原']"
72504,鴻巣,御茶ノ水,75,"['上野', '秋葉原']"
72505,吹上,御茶ノ水,22,"['上野', '秋葉原']"
72506,行田,御茶ノ水,69,"['上野', '秋葉原']"
72507,熊谷,御茶ノ水,21,"['上野', '秋葉原']"
72508,湖北,御茶ノ水,27,"['我孫子', '日暮里', '秋葉原']"
